latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR
-17.48804,37.48247,20240519,25.12,27.51,23.45,74.81,3.05,101.53,14.64,0.45,14.16,7.54,14.65,4.7,6.11,0.56,0.45,3.84,0.0,2.23
-17.48804,37.48247,20240520,24.97,27.4,23.55,72.5,2.75,101.64,14.63,0.45,13.55,7.51,14.1,4.84,6.2,0.56,0.45,3.75,0.0,2.13
-19.44369,-58.82254,20240518,22.37,27.54,18.26,67.0,3.62,100.04,15.98,0.54,11.17,7.29,11.23,4.75,5.8,0.08,0.55,3.74,0.0,1.25
-19.44369,-58.82254,20240519,20.47,26.69,15.6,54.06,3.26,100.31,15.97,0.54,7.81,7.26,7.81,4.02,5.15,0.08,0.55,2.41,0.0,0.0
-19.44369,-58.82254,20240520,22.32,30.71,14.89,48.5,2.7,99.92,15.96,0.54,7.93,7.23,7.93,2.8,4.24,0.08,0.55,1.85,0.0,0.0
-8.52179,36.67253,20240518,23.62,28.49,19.15,84.0,3.84,97.24,17.31,0.59,15.26,8.69,15.62,1.44,2.26,2.51,0.58,1.07,0.0,0.06
-8.52179,36.67253,20240519,23.87,28.37,20.12,85.06,3.62,97.21,15.97,0.59,15.81,8.66,16.05,1.5,2.4,2.51,0.57,0.83,0.0,0.2
-8.52179,36.67253,20240520,23.13,27.53,19.47,82.94,3.94,97.34,15.96,0.58,14.65,8.64,14.89,1.79,3.02,2.51,0.56,1.17,0.0,0.03
-13.92718,-63.37693,20240518,28.04,34.52,22.21,66.38,4.09,99.33,15.98,0.61,14.65,8.08,15.26,1.16,2.02,2.06,0.65,0.12,0.0,0.02
-13.92718,-63.37693,20240519,27.0,32.5,23.48,66.19,3.44,99.45,15.97,0.61,14.1,8.05,14.53,1.93,3.5,2.06,0.65,1.29,0.0,0.0
-13.92718,-63.37693,20240520,26.51,33.15,20.85,60.69,2.8,99.38,15.96,0.61,12.39,8.03,12.88,1.49,3.27,2.06,0.65,0.02,0.0,0.0
5.21516,-54.30005,20240518,26.14,29.37,23.83,92.19,6.2,100.18,17.31,0.8,19.29,10.05,19.53,0.75,0.95,4.45,0.8,0.45,0.0,17.77
5.21516,-54.30005,20240519,25.04,27.15,23.59,94.62,6.1,100.2,17.3,0.81,18.68,10.04,18.8,0.69,1.02,4.45,0.8,0.36,0.0,5.67
5.21516,-54.30005,20240520,26.18,30.08,22.86,91.19,5.6,100.05,17.29,0.8,19.17,10.03,19.35,0.83,1.24,4.45,0.8,0.52,0.0,4.97
33.43422,47.85596,20240518,16.92,25.01,8.98,48.81,1.07,85.04,18.64,0.59,5.68,11.18,6.35,3.25,4.65,0.06,0.58,2.12,0.0,0.0
33.43422,47.85596,20240519,17.84,26.2,8.82,49.44,1.24,84.91,18.63,0.58,5.98,11.2,6.65,3.27,4.66,0.06,0.57,2.41,0.0,0.0
33.43422,47.85596,20240520,19.75,28.29,10.9,49.56,1.4,84.86,18.62,0.58,6.9,11.22,7.63,2.95,4.18,0.06,0.57,2.04,0.0,0.0
-13.41034,13.99722,20240518,26.02,36.19,17.98,25.69,1.51,91.83,15.98,0.46,5.31,8.09,5.37,3.7,6.84,0.07,0.48,0.67,0.0,0.0
-13.41034,13.99722,20240519,26.3,36.65,18.12,25.75,1.68,91.79,15.97,0.46,5.37,8.06,5.49,2.93,6.01,0.07,0.48,1.36,0.0,0.0
-13.41034,13.99722,20240520,26.27,36.78,18.19,23.56,1.6,91.82,15.96,0.46,4.82,8.03,4.88,3.7,7.03,0.07,0.48,1.2,0.0,0.0
-14.81798,-63.00023,20240518,27.31,33.64,21.18,63.5,4.07,98.53,15.98,0.41,13.98,7.96,14.16,0.61,0.93,4.54,0.49,0.16,0.0,0.0
-14.81798,-63.00023,20240519,25.28,29.61,21.94,60.12,3.46,98.74,15.97,0.41,12.08,7.93,12.15,1.23,1.55,4.54,0.49,0.87,0.0,0.0
-14.81798,-63.00023,20240520,24.7,31.71,19.3,57.94,2.83,98.61,15.96,0.41,11.11,7.9,11.29,0.85,1.28,4.54,0.49,0.26,0.0,0.0
-14.20536,136.62201,20240518,26.83,28.49,25.53,76.44,2.86,100.94,15.98,0.65,16.17,7.97,16.78,8.84,12.19,0.0,0.64,5.62,0.0,0.02
-14.20536,136.62201,20240519,26.39,28.01,24.9,73.81,2.95,100.94,15.97,0.64,15.14,7.94,15.81,8.78,10.23,0.0,0.62,7.34,0.0,0.03
-14.20536,136.62201,20240520,25.46,27.4,23.82,68.62,2.61,101.07,15.96,0.62,13.12,7.91,13.85,9.3,10.41,0.0,0.62,8.47,0.0,0.06
-17.46291,37.0957,20240518,24.16,29.4,21.1,82.25,3.48,101.31,14.65,0.64,14.77,7.57,15.08,3.49,5.77,0.08,0.63,1.95,0.0,5.97
-17.46291,37.0957,20240519,23.99,28.95,20.75,78.38,3.05,101.39,14.64,0.64,13.79,7.54,14.1,4.03,6.38,0.08,0.63,2.68,0.0,2.26
-17.46291,37.0957,20240520,23.55,28.65,20.19,77.5,2.75,101.49,14.63,0.63,13.24,7.51,13.55,4.2,6.68,0.08,0.62,2.66,0.0,2.12
50.00826,36.56694,20240518,14.24,19.16,7.69,76.69,1.82,99.93,19.97,0.66,7.26,10.83,7.69,2.27,2.95,0.06,0.66,1.75,0.0,1.1
50.00826,36.56694,20240519,15.31,19.99,9.44,70.06,1.72,99.92,19.96,0.66,6.96,10.87,7.45,1.62,2.26,0.06,0.66,1.13,0.0,0.14
50.00826,36.56694,20240520,17.4,22.16,10.01,64.44,1.73,100.05,19.95,0.65,7.26,10.92,7.81,1.45,2.27,0.07,0.65,0.59,0.0,0.05
30.68761,47.32932,20240518,30.26,37.33,22.9,25.88,1.7,100.79,18.64,0.46,6.29,11.17,6.41,6.52,9.14,0.01,0.48,4.45,0.0,0.0
30.68761,47.32932,20240519,31.9,39.0,24.2,27.75,2.02,100.47,18.63,0.46,7.57,11.18,7.75,6.01,9.21,0.01,0.48,3.52,0.0,0.0
30.68761,47.32932,20240520,33.37,41.21,25.01,24.38,2.12,100.28,18.62,0.46,6.84,11.2,7.2,4.02,6.56,0.01,0.48,2.42,0.0,0.0
-18.09414,-57.88335,20240518,26.95,32.66,22.01,53.88,2.87,98.99,15.98,0.38,11.84,7.43,11.96,2.05,3.81,2.06,0.41,0.48,0.0,0.96
-18.09414,-57.88335,20240519,22.97,29.01,17.52,55.31,2.99,99.29,15.97,0.38,9.46,7.4,9.52,2.56,3.86,2.06,0.41,1.62,0.0,0.3
-18.09414,-57.88335,20240520,23.72,31.21,17.41,49.56,2.45,99.04,15.96,0.38,8.85,7.37,8.97,1.84,2.34,2.06,0.41,1.36,0.0,0.0
-22.98158,-51.71396,20240518,24.29,30.19,19.9,68.25,3.05,96.48,14.65,0.61,12.82,6.88,13.18,2.06,3.22,0.97,0.61,1.12,0.0,1.91
-22.98158,-51.71396,20240519,20.8,25.91,16.98,80.0,3.64,96.66,14.64,0.61,12.33,6.84,12.51,2.67,3.67,0.97,0.62,1.79,0.0,3.4
-22.98158,-51.71396,20240520,20.85,28.43,14.16,72.94,2.78,96.64,14.63,0.62,10.93,6.81,11.17,1.54,2.66,0.97,0.62,0.44,0.0,0.98
-10.52782,-67.85464,20240518,28.62,35.65,22.73,65.44,4.41,98.87,15.98,0.5,15.32,8.45,15.38,0.58,1.05,4.55,0.52,0.26,0.0,0.0
-10.52782,-67.85464,20240519,28.69,34.81,23.53,68.25,4.7,98.91,15.97,0.49,16.36,8.42,16.42,0.75,1.04,4.55,0.52,0.45,0.0,0.0
-10.52782,-67.85464,20240520,27.82,33.43,23.81,67.88,4.02,98.89,15.96,0.49,15.5,8.4,15.56,0.94,1.45,4.55,0.52,0.54,0.0,0.0
49.05639,37.63048,20240518,13.77,18.9,7.73,74.88,1.95,100.26,19.97,0.59,6.9,10.87,7.26,1.92,2.57,0.06,0.59,1.49,0.0,0.87
49.05639,37.63048,20240519,15.84,20.83,9.34,68.06,1.76,100.19,19.96,0.59,6.96,10.91,7.45,2.46,3.73,0.06,0.59,1.67,0.0,0.32
49.05639,37.63048,20240520,17.9,23.28,10.58,60.5,1.69,100.34,19.95,0.58,6.84,10.95,7.51,1.5,2.14,0.06,0.58,0.91,0.0,0.0
6.11542,-69.47315,20240518,28.08,31.75,25.73,84.5,6.29,100.0,17.31,0.65,19.53,10.13,20.02,2.42,3.78,0.05,0.66,0.64,0.0,1.11
6.11542,-69.47315,20240519,27.38,30.2,25.12,84.06,6.19,100.01,17.3,0.65,18.55,10.12,19.1,1.99,2.87,0.05,0.66,1.03,0.0,1.22
6.11542,-69.47315,20240520,28.19,31.57,24.75,80.31,6.19,99.85,17.29,0.65,18.31,10.11,19.17,1.81,2.89,0.05,0.66,0.38,0.0,13.69
-15.67161,145.18648,20240518,23.44,26.85,20.79,77.94,3.42,99.14,15.98,0.5,13.92,7.84,14.1,5.48,7.86,0.78,0.52,3.27,0.0,0.1
-15.67161,145.18648,20240519,22.3,26.04,19.48,74.5,2.88,99.1,15.97,0.5,12.33,7.81,12.51,4.72,7.47,0.78,0.52,3.12,0.0,0.03
-15.67161,145.18648,20240520,21.65,25.05,18.54,72.56,2.92,99.24,15.96,0.49,11.54,7.78,11.78,5.05,7.8,0.78,0.51,3.45,0.0,0.03
-16.67054,-57.22588,20240518,29.23,34.87,24.19,59.0,1.9,99.62,15.98,0.38,14.47,7.7,14.65,1.51,3.75,0.54,0.38,0.15,0.0,0.53
-16.67054,-57.22588,20240519,26.23,31.72,21.98,55.44,2.27,99.89,15.97,0.38,11.6,7.67,11.66,3.72,5.13,0.54,0.38,2.48,0.0,0.0
-16.67054,-57.22588,20240520,25.49,33.05,19.18,49.44,2.02,99.72,15.96,0.38,9.58,7.64,9.77,2.4,3.66,0.54,0.38,1.34,0.0,0.0
-15.33455,-47.56543,20240518,22.62,31.76,14.98,47.0,1.41,91.08,15.98,0.6,7.63,7.83,8.06,2.45,2.83,0.38,0.68,1.93,0.0,0.0
-15.33455,-47.56543,20240519,23.0,32.18,15.38,47.81,1.41,91.04,15.97,0.6,8.12,7.8,8.54,2.34,2.68,0.38,0.68,1.71,0.0,0.0
-15.33455,-47.56543,20240520,23.76,31.79,16.91,53.88,1.12,91.02,15.96,0.6,10.13,7.77,10.44,2.49,3.07,0.38,0.68,1.96,0.0,0.01
-14.88599,-63.20701,20240518,27.31,33.64,21.18,63.5,4.07,98.53,15.98,0.41,13.98,7.96,14.16,0.61,0.93,4.54,0.49,0.16,0.0,0.0
-14.88599,-63.20701,20240519,25.28,29.61,21.94,60.12,3.46,98.74,15.97,0.41,12.08,7.93,12.15,1.23,1.55,4.54,0.49,0.87,0.0,0.0
-14.88599,-63.20701,20240520,24.7,31.71,19.3,57.94,2.83,98.61,15.96,0.41,11.11,7.9,11.29,0.85,1.28,4.54,0.49,0.26,0.0,0.0
-14.76495,39.02892,20240518,22.23,26.8,19.41,87.94,3.94,96.01,15.98,0.71,14.95,7.96,15.26,4.6,5.98,0.09,0.77,2.77,0.0,4.01
-14.76495,39.02892,20240519,21.58,26.13,18.1,84.62,3.59,96.01,15.97,0.71,13.85,7.93,14.1,5.72,7.59,0.09,0.77,4.59,0.0,2.76
-14.76495,39.02892,20240520,20.93,26.08,17.44,81.62,3.31,96.14,15.96,0.71,12.63,7.9,12.94,5.55,8.27,0.09,0.77,3.66,0.0,0.47
-11.51948,-65.28435,20240518,27.76,33.09,22.35,77.0,4.48,99.39,15.98,0.52,17.33,8.33,17.76,0.69,1.3,4.47,0.54,0.35,0.0,0.07
-11.51948,-65.28435,20240519,28.16,33.12,24.17,72.0,4.3,99.42,15.97,0.51,16.66,8.3,17.03,0.8,1.34,4.47,0.54,0.22,0.0,0.05
-11.51948,-65.28435,20240520,27.12,32.27,23.08,68.31,3.2,99.41,15.96,0.51,15.01,8.28,15.2,0.79,1.36,4.47,0.54,0.12,0.0,0.0
-28.88849,-60.67827,20240518,10.98,17.51,5.19,78.12,1.55,101.65,13.31,0.7,5.98,6.0,6.1,2.82,3.88,0.69,0.7,1.81,0.0,0.0
-28.88849,-60.67827,20240519,11.12,18.09,6.62,77.94,0.99,101.72,13.31,0.7,5.98,5.96,6.1,2.16,2.6,0.69,0.7,1.76,0.0,0.0
-28.88849,-60.67827,20240520,11.2,18.94,5.18,80.69,1.02,101.04,13.3,0.7,6.35,5.92,6.47,3.32,5.16,0.69,0.7,2.37,0.0,0.0
-12.41982,35.67625,20240518,19.95,25.49,15.38,86.0,2.49,90.53,14.65,0.78,13.31,8.21,13.67,2.47,3.52,0.08,0.84,1.95,0.0,1.15
-12.41982,35.67625,20240519,19.56,24.66,16.37,84.62,2.66,90.54,14.64,0.77,12.82,8.19,13.18,3.73,5.88,0.08,0.84,2.24,0.0,0.34
-12.41982,35.67625,20240520,18.15,23.81,14.33,80.19,2.41,90.66,14.63,0.77,10.93,8.16,11.29,4.52,7.09,0.08,0.84,2.48,0.0,0.07
-15.15598,125.25459,20240518,29.4,33.17,25.4,51.0,2.45,100.74,14.65,0.31,11.84,7.84,12.82,6.19,9.34,0.01,0.31,3.97,0.0,0.0
-15.15598,125.25459,20240519,28.4,32.4,24.62,48.12,2.12,100.73,14.64,0.31,10.5,7.81,11.41,7.43,11.11,0.01,0.31,4.0,0.0,0.0
-15.15598,125.25459,20240520,26.86,30.97,23.48,43.81,1.66,100.86,14.63,0.3,8.48,7.78,9.4,8.83,13.19,0.01,0.3,5.42,0.0,0.0
30.35457,73.53741,20240518,38.33,46.48,29.83,18.38,2.48,98.07,18.64,0.42,7.39,11.17,7.39,3.51,6.23,0.03,0.42,1.66,0.0,0.0
30.35457,73.53741,20240519,37.98,45.7,29.75,23.56,2.84,97.92,18.63,0.42,9.22,11.18,9.22,3.29,5.6,0.03,0.42,1.62,0.0,0.0
30.35457,73.53741,20240520,39.33,47.08,31.8,17.19,2.05,97.94,18.62,0.42,7.08,11.2,7.14,2.39,3.8,0.03,0.42,1.27,0.0,0.0
-15.6503,-62.27892,20240518,26.62,32.64,21.26,61.31,3.9,97.43,15.98,0.41,13.18,7.83,13.37,0.66,1.41,4.55,0.47,0.07,0.0,0.0
-15.6503,-62.27892,20240519,23.81,28.45,20.15,60.81,3.21,97.66,15.97,0.41,11.35,7.8,11.35,1.3,1.59,4.55,0.46,0.96,0.0,0.0
-15.6503,-62.27892,20240520,24.06,30.71,18.31,56.31,2.84,97.49,15.96,0.41,10.5,7.77,10.68,0.95,1.32,4.55,0.46,0.58,0.0,0.0
-14.61596,-62.4105,20240518,27.92,34.12,22.21,59.69,3.9,98.95,15.98,0.42,13.55,7.96,13.79,0.67,1.54,4.55,0.49,0.12,0.0,0.01
-14.61596,-62.4105,20240519,27.19,32.58,23.65,58.12,3.09,99.11,15.97,0.42,12.88,7.93,12.94,1.09,1.72,4.55,0.49,0.73,0.0,0.0
-14.61596,-62.4105,20240520,26.39,32.58,21.04,54.0,2.77,99.02,15.96,0.42,11.29,7.9,11.54,0.83,1.54,4.55,0.49,0.15,0.0,0.0
-16.72232,37.31553,20240518,22.81,27.74,19.98,87.0,3.38,98.95,14.65,0.6,14.89,7.7,15.14,3.69,5.98,0.08,0.61,1.76,0.0,6.77
-16.72232,37.31553,20240519,22.57,27.55,19.64,81.12,3.1,99.01,14.64,0.6,13.49,7.67,13.73,4.49,6.39,0.08,0.62,3.05,0.0,2.62
-16.72232,37.31553,20240520,22.59,27.96,19.58,78.69,2.8,99.11,14.63,0.59,13.06,7.64,13.31,4.59,6.56,0.08,0.61,3.2,0.0,1.51
-13.14685,35.71766,20240518,19.08,24.15,14.92,87.44,2.48,89.36,14.65,0.79,13.12,8.09,13.43,2.72,3.46,0.16,0.85,1.94,0.0,1.0
-13.14685,35.71766,20240519,18.58,23.33,15.37,84.5,2.58,89.38,14.64,0.79,12.21,8.06,12.57,4.49,5.73,0.16,0.85,2.53,0.0,0.42
-13.14685,35.71766,20240520,17.27,22.75,13.65,82.94,2.41,89.49,14.63,0.79,10.99,8.03,11.23,4.73,7.05,0.16,0.85,2.68,0.0,0.14
-16.78249,-65.41241,20240518,19.78,23.74,16.9,83.62,4.11,86.81,14.65,0.43,13.67,7.7,13.73,2.64,5.11,0.96,0.42,0.91,0.0,0.19
-16.78249,-65.41241,20240519,16.9,20.3,13.84,81.69,3.84,86.97,14.64,0.43,11.23,7.67,11.23,2.23,4.19,0.96,0.42,0.94,0.0,0.0
-16.78249,-65.41241,20240520,17.1,22.32,12.98,74.5,3.22,86.78,14.63,0.42,10.19,7.64,10.31,1.72,4.67,0.96,0.42,0.14,0.0,0.0
31.56463,-102.91679,20240518,29.86,39.58,18.94,18.56,1.32,91.6,18.64,0.3,4.15,11.19,4.46,2.97,4.77,0.03,0.3,0.58,0.0,0.0
31.56463,-102.91679,20240519,31.44,41.99,20.3,13.38,1.17,91.51,18.63,0.3,3.48,11.2,3.6,4.95,7.41,0.03,0.3,1.55,0.0,0.0
31.56463,-102.91679,20240520,30.73,41.46,19.83,11.19,1.07,91.38,18.62,0.3,2.75,11.22,2.99,3.48,4.41,0.03,0.3,2.09,0.0,0.0
-15.89788,19.23197,20240518,20.24,29.66,12.49,29.69,0.82,88.34,14.65,0.22,4.46,7.83,4.58,4.54,7.05,0.06,0.23,3.18,0.0,0.0
-15.89788,19.23197,20240519,20.3,30.33,11.81,21.5,0.7,88.31,14.64,0.22,3.23,7.8,3.36,4.66,6.7,0.06,0.23,3.39,0.0,0.0
-15.89788,19.23197,20240520,20.21,30.0,12.48,25.12,0.94,88.34,14.63,0.22,3.78,7.77,3.85,5.21,7.69,0.06,0.23,3.38,0.0,0.0
-14.6722,-60.76501,20240518,27.55,34.0,22.12,61.44,2.99,96.92,15.98,0.6,13.55,7.96,14.1,0.87,1.47,4.46,0.62,0.16,0.0,0.05
-14.6722,-60.76501,20240519,25.38,30.97,21.36,65.06,2.41,97.1,15.97,0.6,13.18,7.93,13.24,1.2,1.74,4.46,0.62,0.83,0.0,0.03
-14.6722,-60.76501,20240520,24.73,32.21,19.4,62.5,2.46,96.96,15.96,0.59,11.66,7.9,12.02,1.03,1.71,4.46,0.62,0.46,0.0,0.0
-12.45374,33.99752,20240518,19.58,24.27,16.28,87.69,2.23,90.16,15.98,0.74,13.49,8.21,13.73,2.77,3.66,0.73,0.81,2.12,0.0,5.6
-12.45374,33.99752,20240519,18.8,23.24,15.67,84.56,2.12,90.19,15.97,0.74,12.33,8.19,12.63,3.84,5.05,0.73,0.81,2.46,0.0,2.34
-12.45374,33.99752,20240520,17.84,22.31,15.3,82.12,2.13,90.31,15.96,0.74,11.17,8.16,11.47,4.2,6.02,0.73,0.8,2.73,0.0,1.53
-16.62819,-57.24736,20240518,29.23,34.87,24.19,59.0,1.9,99.62,15.98,0.38,14.47,7.7,14.65,1.51,3.75,0.54,0.38,0.15,0.0,0.53
-16.62819,-57.24736,20240519,26.23,31.72,21.98,55.44,2.27,99.89,15.97,0.38,11.6,7.67,11.66,3.72,5.13,0.54,0.38,2.48,0.0,0.0
-16.62819,-57.24736,20240520,25.49,33.05,19.18,49.44,2.02,99.72,15.96,0.38,9.58,7.64,9.77,2.4,3.66,0.54,0.38,1.34,0.0,0.0
-9.76153,39.42607,20240518,24.22,28.15,21.23,88.12,4.55,98.34,15.98,0.88,16.54,8.57,16.91,2.5,4.12,1.7,0.91,1.52,0.0,0.33
-9.76153,39.42607,20240519,23.72,27.82,20.48,88.12,4.66,98.3,15.97,0.88,16.11,8.55,16.42,2.71,4.45,1.69,0.9,1.77,0.0,0.58
-9.76153,39.42607,20240520,23.5,27.3,20.37,87.69,5.17,98.4,15.96,0.87,15.81,8.52,16.11,3.03,5.02,1.69,0.9,1.8,0.0,0.76
-25.00633,27.85063,20240518,18.48,27.74,8.86,41.88,0.81,89.23,14.65,0.41,5.37,6.45,5.62,1.8,3.2,0.05,0.42,0.74,0.0,0.0
-25.00633,27.85063,20240519,18.63,26.66,11.09,40.81,0.88,89.31,14.64,0.41,5.49,6.41,5.74,1.28,1.8,0.05,0.42,0.38,0.0,0.0
-25.00633,27.85063,20240520,18.86,26.48,11.82,36.5,0.75,89.42,14.63,0.41,4.94,6.38,5.25,1.33,2.46,0.05,0.42,0.42,0.0,0.0
53.43314,115.47275,20240518,2.63,9.75,-5.7,51.44,0.48,90.37,21.31,0.51,2.26,10.7,2.38,2.75,3.59,1.54,0.5,1.77,0.78,0.0
53.43314,115.47275,20240519,8.16,14.33,-0.28,54.0,0.79,90.03,21.3,0.51,3.78,10.74,3.97,1.74,2.62,1.56,0.5,0.23,0.0,0.4
53.43314,115.47275,20240520,10.55,18.19,0.42,63.75,0.97,89.82,21.29,0.5,5.25,10.79,5.37,2.56,3.34,1.59,0.49,1.68,0.0,0.57
-15.16779,-63.32605,20240518,27.31,33.64,21.18,63.5,4.0,98.53,15.98,0.41,13.98,7.83,14.16,0.61,0.93,4.54,0.49,0.16,0.0,0.0
-15.16779,-63.32605,20240519,25.28,29.61,21.94,60.12,3.59,98.74,15.97,0.41,12.08,7.8,12.15,1.23,1.55,4.54,0.49,0.87,0.0,0.0
-15.16779,-63.32605,20240520,24.7,31.71,19.3,57.94,2.99,98.61,15.96,0.41,11.11,7.77,11.29,0.85,1.28,4.54,0.49,0.26,0.0,0.0
-16.92964,37.9311,20240518,25.0,29.16,22.48,81.19,3.38,100.98,14.65,0.32,15.5,7.7,15.75,4.17,6.69,0.07,0.34,2.25,0.0,4.99
-16.92964,37.9311,20240519,25.0,28.8,22.39,74.06,3.1,101.03,14.64,0.32,14.04,7.67,14.28,4.98,7.14,0.07,0.34,3.27,0.0,3.41
-16.92964,37.9311,20240520,25.25,29.17,22.78,68.12,2.8,101.13,14.63,0.32,13.12,7.64,13.37,5.12,7.19,0.07,0.34,3.4,0.0,0.89
-8.4767,29.00026,20240518,21.69,26.12,17.93,78.19,2.39,89.43,15.98,0.72,13.49,8.69,13.98,4.39,6.9,0.05,0.8,2.73,0.0,0.1
-8.4767,29.00026,20240519,22.19,26.18,18.84,79.19,2.28,89.38,15.97,0.72,14.16,8.66,14.65,4.8,6.96,0.05,0.79,3.14,0.0,0.2
-8.4767,29.00026,20240520,21.73,26.0,18.37,78.5,2.27,89.43,15.96,0.72,13.67,8.64,14.1,5.61,8.05,0.05,0.79,3.34,0.0,0.38
-9.96645,30.02196,20240518,18.82,25.46,13.18,79.94,2.18,85.77,15.98,0.68,12.02,8.57,12.39,4.23,6.77,0.07,0.77,2.75,0.0,0.58
-9.96645,30.02196,20240519,18.64,24.66,14.19,82.31,2.07,85.75,15.97,0.68,12.33,8.55,12.63,4.75,7.62,0.07,0.76,3.09,0.0,1.29
-9.96645,30.02196,20240520,18.04,23.76,13.96,82.62,2.02,85.8,15.96,0.68,11.96,8.52,12.21,5.89,8.56,0.07,0.76,3.6,0.0,1.47
-15.35146,17.4115,20240518,20.14,29.91,11.8,28.19,0.77,87.64,15.98,0.29,4.27,7.83,4.27,4.47,6.82,0.07,0.3,3.1,0.0,0.0
-15.35146,17.4115,20240519,20.21,30.37,11.6,24.81,0.67,87.6,15.97,0.29,3.6,7.8,3.66,4.35,6.35,0.07,0.3,3.12,0.0,0.0
-15.35146,17.4115,20240520,19.87,29.95,10.95,23.19,0.91,87.63,15.96,0.29,3.6,7.77,3.6,5.04,7.88,0.07,0.3,3.3,0.0,0.0
-15.19041,145.19734,20240518,25.01,27.62,23.46,74.5,3.42,100.16,15.98,0.42,14.47,7.84,14.71,6.04,7.7,1.38,0.45,4.75,0.0,0.19
-15.19041,145.19734,20240519,24.29,26.82,22.69,69.5,2.88,100.13,15.97,0.42,12.82,7.81,13.12,5.65,7.23,1.38,0.45,4.55,0.0,0.02
-15.19041,145.19734,20240520,23.66,25.72,21.85,69.06,2.92,100.28,15.96,0.41,12.27,7.78,12.57,5.9,7.52,1.38,0.45,4.41,0.0,0.02
-11.22168,24.54149,20240518,19.94,28.52,12.64,59.56,1.92,87.38,15.98,0.57,9.03,8.33,9.4,3.3,5.3,1.04,0.62,1.84,0.0,0.01
-11.22168,24.54149,20240519,20.1,28.4,13.03,59.62,1.56,87.35,15.97,0.57,9.16,8.31,9.46,3.61,5.62,1.04,0.61,2.34,0.0,0.01
-11.22168,24.54149,20240520,20.08,27.8,12.8,60.0,1.45,87.39,15.96,0.57,9.22,8.28,9.46,3.84,6.14,1.04,0.61,2.2,0.0,0.02
-10.83508,30.64819,20240518,19.38,26.38,13.7,80.25,2.18,88.34,15.98,0.52,12.15,8.45,12.51,3.3,5.27,0.21,0.62,2.47,0.0,0.5
-10.83508,30.64819,20240519,19.4,25.99,14.83,81.44,2.02,88.33,15.97,0.52,12.39,8.43,12.7,3.91,6.01,0.21,0.62,2.42,0.0,0.91
-10.83508,30.64819,20240520,18.32,24.76,13.78,80.31,1.97,88.42,15.96,0.52,11.41,8.4,11.72,4.41,6.68,0.21,0.62,2.86,0.0,0.88
-29.18657,-60.81967,20240518,10.98,17.51,5.19,78.12,1.54,101.65,13.31,0.7,5.98,5.84,6.1,2.82,3.88,0.69,0.7,1.81,0.0,0.0
-29.18657,-60.81967,20240519,11.12,18.09,6.62,77.94,0.98,101.72,13.31,0.7,5.98,5.81,6.1,2.16,2.6,0.69,0.7,1.76,0.0,0.0
-29.18657,-60.81967,20240520,11.2,18.94,5.18,80.69,0.95,101.04,13.3,0.7,6.35,5.77,6.47,3.32,5.16,0.69,0.7,2.37,0.0,0.0
-5.34015,13.19336,20240518,27.15,31.9,24.05,83.81,4.72,98.44,15.98,0.63,18.55,9.02,18.98,0.7,0.91,3.48,0.66,0.21,0.0,9.79
-5.34015,13.19336,20240519,26.75,31.52,23.94,84.38,4.71,98.4,15.97,0.64,18.25,9.0,18.62,0.92,1.46,3.48,0.66,0.14,0.0,0.89
-5.34015,13.19336,20240520,26.91,32.51,22.91,80.06,4.4,98.41,15.96,0.63,17.27,8.98,17.7,0.91,1.59,3.47,0.66,0.49,0.0,0.35
31.20884,49.21664,20240518,28.92,37.16,21.25,31.62,1.2,99.73,18.64,0.48,6.53,11.18,7.02,4.98,7.27,0.02,0.5,2.86,0.0,0.0
31.20884,49.21664,20240519,29.9,38.62,22.28,31.12,1.34,99.4,18.63,0.48,6.71,11.19,7.26,5.22,8.91,0.02,0.5,1.68,0.0,0.0
31.20884,49.21664,20240520,31.43,40.79,22.75,31.19,1.24,99.33,18.62,0.48,7.08,11.21,7.81,4.35,6.29,0.02,0.49,3.04,0.0,0.0
-17.44456,36.56932,20240518,24.16,29.4,21.1,82.25,3.12,101.31,14.65,0.64,14.77,7.57,15.08,3.49,5.77,0.08,0.63,1.95,0.0,5.97
-17.44456,36.56932,20240519,23.99,28.95,20.75,78.38,2.78,101.39,14.64,0.64,13.79,7.54,14.1,4.03,6.38,0.08,0.63,2.68,0.0,2.26
-17.44456,36.56932,20240520,23.55,28.65,20.19,77.5,2.62,101.49,14.63,0.63,13.24,7.51,13.55,4.2,6.68,0.08,0.62,2.66,0.0,2.12
-24.52629,29.15004,20240518,19.35,28.4,12.18,46.94,1.39,90.66,15.98,0.49,6.53,6.6,6.77,1.71,3.4,0.05,0.5,0.42,0.0,0.0
-24.52629,29.15004,20240519,18.38,26.79,11.34,61.94,1.26,90.77,15.97,0.49,8.12,6.56,8.24,1.9,3.11,0.05,0.5,0.77,0.0,0.02
-24.52629,29.15004,20240520,18.38,27.03,11.76,58.38,1.05,90.86,15.96,0.49,7.39,6.53,7.57,1.77,3.0,0.05,0.5,0.39,0.0,0.0
-16.93356,16.05688,20240518,21.12,30.77,13.12,23.06,0.7,89.18,15.98,0.24,3.72,7.7,3.72,5.12,7.57,0.06,0.24,3.38,0.0,0.0
